event_file,label,pred,ChannelLocation
VAN0016_81,0,0.07918858,occipital
VAN0016_242,1,0.40198722,occipital
VAN0016_285,1,0.42865103,occipital
VAN0016_107,1,0.57707494,occipital
VAN0016_60,0,0.46847054,occipital
VAN0016_172,0,0.5266016,occipital
VAN0016_347,1,0.38645133,occipital
VAN0016_25,1,0.37747586,occipital
VAN0016_15,1,0.5174755,occipital
VAN0016_355,1,0.51463646,occipital
VAN0016_391,1,0.6154732,occipital
VAN0016_400,1,0.18804985,occipital
VAN0016_402,1,0.7980129,occipital
VAN0016_445,1,0.6101675,occipital
VAN0016_189,1,0.5772821,occipital
VAN0016_72,0,0.5458564,occipital
VAN0016_503,0,0.13181625,occipital
VAN0016_156,0,0.36962578,occipital
VAN0016_266,0,0.18182692,occipital
VAN0016_180,0,0.354906,occipital
VAN0016_3,0,0.45135024,occipital
VAN0016_38,0,0.24077937,occipital
VAN0016_28,0,0.31041485,occipital
VAN0016_469,0,0.34548715,occipital
VAN0016_305,0,0.3613829,occipital
VAN0016_382,0,0.60010564,occipital
VAN0016_7,0,0.3216462,occipital
VAN0016_403,0,0.030250685,occipital
VAN0016_218,0,0.56445295,occipital
VAN0016_345,0,0.37664518,occipital
VAN0016_100,0,0.23721142,occipital
VAN0016_330,0,0.10980671,occipital
VAN0016_259,0,0.32419428,occipital
VAN0016_367,0,0.47144905,occipital
VAN0016_449,0,0.19453393,occipital
VAN0016_167,0,0.34842873,occipital
VAN0016_504,0,0.249699,occipital
VAN0016_458,0,0.10804676,occipital
VAN0016_289,0,0.09464291,occipital
VAN0016_55,1,0.42247978,occipital
VAN0016_268,1,0.3694203,occipital
VAN0016_83,1,0.27525845,occipital
VAN0016_253,0,0.24897647,occipital
VAN0016_148,0,0.265666,occipital
VAN0016_509,0,0.2429559,occipital
VAN0016_325,1,0.32445815,occipital
VAN0016_346,1,0.5493214,occipital
VAN0016_67,1,0.59719414,occipital
VAN0016_33,0,0.12813659,occipital
VAN0016_399,1,0.6552765,occipital
VAN0016_160,1,0.30255637,occipital
VAN0016_5,1,0.5449341,occipital
VAN0016_171,0,0.35637778,occipital
VAN0016_166,1,0.4331341,occipital
VAN0016_14,1,0.27251428,occipital
VAN0016_246,1,0.544122,occipital
VAN0016_124,0,0.6824849,occipital
VAN0016_341,0,0.6146048,occipital
VAN0016_299,0,0.25970215,occipital
VAN0016_390,1,0.547546,occipital
VAN0016_513,1,0.39657095,occipital
VAN0016_18,1,0.3960637,occipital
VAN0016_379,1,0.22199175,occipital
VAN0016_168,0,0.28188837,occipital
VAN0016_272,0,0.28166816,occipital
VAN0016_201,1,0.5497592,occipital
VAN0016_234,0,0.56760705,occipital
VAN0016_368,0,0.64645296,occipital
VAN0016_374,0,0.39644656,occipital
VAN0016_377,1,0.2562733,occipital
VAN0016_169,1,0.56849456,occipital
VAN0016_395,0,0.64673096,occipital
VAN0016_247,0,0.14765824,occipital
VAN0016_137,0,0.28336585,occipital
VAN0016_320,0,0.25804433,occipital
VAN0016_111,0,0.078816384,occipital
VAN0016_356,0,0.43945983,occipital
VAN0016_444,0,0.45367947,occipital
VAN0016_90,0,0.30887088,occipital
VAN0016_408,0,0.19888231,occipital
VAN0016_159,0,0.28219214,occipital
VAN0016_221,0,0.32800323,occipital
VAN0016_265,0,0.30503377,occipital
VAN0016_493,0,0.32200736,occipital
VAN0016_317,0,0.19968317,occipital
VAN0016_244,0,0.32173812,occipital
VAN0016_384,0,0.30854213,occipital
VAN0016_121,0,0.5205761,occipital
VAN0016_138,0,0.46740982,occipital
VAN0016_286,0,0.21510248,occipital
VAN0016_429,1,0.18021697,occipital
VAN0016_357,1,0.5021732,occipital
VAN0016_353,0,0.2946282,occipital
VAN0016_484,0,0.14286298,occipital
VAN0016_103,0,0.2578835,occipital
VAN0016_401,0,0.068578735,occipital
VAN0016_56,0,0.07532642,occipital
VAN0016_397,0,0.19933306,occipital
VAN0016_245,0,0.31361905,occipital
VAN0016_211,0,0.55653554,occipital
VAN0016_468,0,0.17406797,occipital
VAN0016_422,0,0.43231753,occipital
VAN0016_369,0,0.49209732,occipital
VAN0016_86,0,0.618478,occipital
VAN0016_478,1,0.6731336,occipital
VAN0016_410,0,0.5063268,occipital
VAN0016_206,1,0.4171742,occipital
VAN0016_364,0,0.20692037,occipital
VAN0016_161,1,0.39437273,occipital
VAN0016_430,1,0.42606175,occipital
VAN0016_170,1,0.39145893,occipital
VAN0016_274,1,0.47988182,occipital
VAN0016_477,0,0.3007877,occipital
VAN0016_417,0,0.14669386,occipital
VAN0016_127,0,0.13767968,occipital
VAN0016_126,1,0.5928473,occipital
VAN0016_264,1,0.5869447,occipital
VAN0016_359,1,0.2527533,occipital
VAN0016_8,1,0.7539337,occipital
VAN0016_85,1,0.44309014,occipital
VAN0016_288,1,0.49709234,occipital
VAN0016_109,1,0.3888839,occipital
VAN0016_298,1,0.40393817,occipital
VAN0016_91,1,0.62679744,occipital
VAN0016_65,1,0.47405103,occipital
VAN0016_505,1,0.47166672,occipital
VAN0016_494,0,0.54031646,occipital
VAN0016_99,0,0.29725438,occipital
VAN0016_454,0,0.17761204,occipital
VAN0016_151,0,0.392867,occipital
VAN0016_280,0,0.56964767,occipital
VAN0016_179,0,0.45757625,occipital
VAN0016_271,0,0.23506543,occipital
VAN0016_193,0,0.48196176,occipital
VAN0016_256,0,0.49421245,occipital
VAN0016_467,1,0.6350122,occipital
VAN0016_225,1,0.48477888,occipital
VAN0016_287,1,0.46357816,occipital
VAN0016_465,1,0.53430533,occipital
VAN0016_277,1,0.593168,occipital
VAN0016_238,1,0.5526414,occipital
VAN0016_188,0,0.12653372,occipital
VAN0016_437,0,0.51982737,occipital
VAN0016_37,1,0.31069362,occipital
VAN0016_439,1,0.54914945,occipital
VAN0016_331,1,0.30173284,occipital
VAN0016_66,0,0.5847901,occipital
VAN0016_383,0,0.7369988,occipital
VAN0016_139,0,0.22805318,occipital
VAN0016_216,1,0.17494613,occipital
VAN0016_209,1,0.22816905,occipital
VAN0016_153,1,0.37811807,occipital
VAN0016_140,1,0.6229836,occipital
VAN0016_512,1,0.25676963,occipital
VAN0016_112,1,0.30599874,occipital
VAN0016_411,0,0.53568405,occipital
VAN0016_9,0,0.21933408,occipital
VAN0016_239,0,0.21238808,occipital
VAN0016_267,0,0.35102996,occipital
VAN0016_424,0,0.32233512,occipital
VAN0016_260,1,0.65755886,occipital
VAN0016_30,0,0.48498708,occipital
VAN0016_115,1,0.38978103,occipital
VAN0016_360,1,0.40432534,occipital
VAN0016_93,1,0.60030925,occipital
VAN0016_254,1,0.6289393,occipital
VAN0016_296,1,0.25835955,occipital
VAN0016_354,0,0.4485239,occipital
VAN0016_310,1,0.23021264,occipital
VAN0016_269,1,0.31401303,occipital
VAN0016_338,1,0.29963243,occipital
VAN0016_387,0,0.46638086,occipital
VAN0016_396,1,0.6728871,occipital
VAN0016_190,0,0.43484122,occipital
VAN0016_186,1,0.61159223,occipital
VAN0016_49,0,0.4029142,occipital
VAN0016_453,0,0.5182212,occipital
VAN0016_88,0,0.20815359,occipital
VAN0016_44,1,0.3581239,occipital
VAN0016_323,0,0.09122012,occipital
VAN0016_275,0,0.43452635,occipital
VAN0016_273,0,0.3004481,occipital
VAN0016_473,1,0.4437883,occipital
VAN0016_321,1,0.2618453,occipital
VAN0016_415,1,0.39144468,occipital
VAN0016_334,1,0.6167071,occipital
VAN0016_136,0,0.64999694,occipital
VAN0016_51,0,0.52791137,occipital
VAN0016_32,1,0.107086845,occipital
VAN0016_496,1,0.5874931,occipital
VAN0016_19,1,0.47286052,occipital
VAN0016_41,0,0.42880234,occipital
VAN0016_176,1,0.44907096,occipital
VAN0016_432,1,0.2717777,occipital
VAN0016_78,1,0.6378646,occipital
VAN0016_252,0,0.047512483,occipital
VAN0016_295,0,0.5487697,occipital
VAN0016_104,0,0.45521033,occipital
VAN0016_220,0,0.564035,occipital
VAN0016_470,0,0.4815615,occipital
VAN0016_200,0,0.39131665,occipital
VAN0016_492,0,0.60326767,occipital
VAN0016_29,0,0.16313672,occipital
VAN0016_208,1,0.4495974,occipital
VAN0016_1,0,0.76835227,occipital
VAN0016_506,1,0.57137835,occipital
VAN0016_337,1,0.5213936,occipital
VAN0016_448,1,0.42124543,occipital
VAN0016_142,0,0.736654,occipital
VAN0016_147,0,0.22521351,occipital
VAN0016_398,0,0.23239876,occipital
VAN0016_314,1,0.32381126,occipital
VAN0016_434,1,0.35210353,occipital
VAN0016_339,1,0.41416457,occipital
VAN0016_64,1,0.38643813,occipital
VAN0016_164,1,0.5832509,occipital
VAN0016_10,1,0.3235408,occipital
VAN0016_144,1,0.68591785,occipital
VAN0016_394,1,0.32394633,occipital
VAN0016_50,1,0.29290095,occipital
VAN0016_250,1,0.47704437,occipital
VAN0016_79,1,0.21478912,occipital
VAN0016_143,1,0.7907258,occipital
VAN0016_223,0,0.2611191,occipital
VAN0016_178,1,0.4955077,occipital
VAN0016_420,1,0.49948668,occipital
VAN0016_97,0,0.36998025,occipital
VAN0016_322,1,0.50651604,occipital
VAN0016_463,1,0.47895628,occipital
VAN0016_452,1,0.48992682,occipital
VAN0016_294,1,0.69583416,occipital
VAN0016_291,1,0.26542574,occipital
VAN0016_428,0,0.6500701,occipital
VAN0016_195,0,0.63897985,occipital
VAN0016_486,1,0.43347213,occipital
VAN0016_2,1,0.60980886,occipital
VAN0016_202,1,0.40006348,occipital
VAN0016_258,1,0.5950244,occipital
VAN0016_77,0,0.62383914,occipital
VAN0016_87,0,0.506564,occipital
VAN0016_251,0,0.3147328,occipital
VAN0016_327,0,0.4431735,occipital
VAN0016_406,0,0.51139915,occipital
VAN0016_194,1,0.1415834,occipital
VAN0016_270,1,0.44003814,occipital
VAN0016_39,1,0.71110076,occipital
VAN0016_58,1,0.4937247,occipital
VAN0016_358,1,0.46952096,occipital
VAN0016_197,1,0.30476913,occipital
VAN0016_182,0,0.058629688,occipital
VAN0016_380,0,0.4002017,occipital
VAN0016_222,1,0.5739374,occipital
VAN0016_133,1,0.38723034,occipital
VAN0016_435,1,0.29195,occipital
VAN0016_207,1,0.13404135,occipital
VAN0016_119,1,0.14146134,occipital
VAN0016_381,0,0.05298864,occipital
VAN0016_150,1,0.32829076,occipital
VAN0016_475,0,0.5388341,occipital
VAN0016_446,1,0.20149353,occipital
VAN0016_130,1,0.46709305,occipital
VAN0016_376,1,0.3381677,occipital
VAN0016_31,1,0.06801031,occipital
VAN0016_316,0,0.29494628,occipital
VAN0016_61,1,0.35862803,occipital
VAN0016_125,1,0.42457962,occipital
VAN0016_515,1,0.18804966,occipital
VAN0016_488,1,0.025444636,occipital
VAN0016_106,1,0.29043972,occipital
VAN0016_40,1,0.368567,occipital
VAN0016_152,1,0.632371,occipital
VAN0016_481,1,0.72488403,occipital
VAN0016_17,1,0.59867316,occipital
VAN0016_405,1,0.3269497,occipital
VAN0016_69,1,0.4053136,occipital
VAN0016_508,1,0.3789158,occipital
VAN0016_361,1,0.51829195,occipital
VAN0016_404,1,0.57794327,occipital
VAN0016_198,1,0.19463326,occipital
VAN0016_352,1,0.23422606,occipital
VAN0016_196,1,0.54232967,occipital
VAN0016_215,1,0.4636519,occipital
VAN0016_329,1,0.4621423,occipital
VAN0016_440,1,0.4229535,occipital
VAN0016_95,1,0.39947203,occipital
VAN0016_500,0,0.3490325,occipital
VAN0016_373,1,0.37852243,occipital
VAN0016_63,1,0.60234004,occipital
VAN0016_514,1,0.56127596,occipital
VAN0016_438,1,0.48377717,occipital
VAN0016_13,1,0.6000508,occipital
VAN0016_199,1,0.41687354,occipital
VAN0016_418,1,0.5166165,occipital
VAN0016_73,1,0.72676414,occipital
VAN0016_495,0,0.6613311,occipital
VAN0016_229,1,0.40247473,occipital
VAN0016_213,1,0.69381136,occipital
VAN0016_308,1,0.52590144,occipital
VAN0016_447,1,0.52930146,occipital
VAN0016_372,1,0.27488333,occipital
VAN0016_48,1,0.5970671,occipital
VAN0016_427,1,0.20429517,occipital
VAN0016_292,1,0.023230053,occipital
VAN0016_301,1,0.40491408,occipital
VAN0016_204,0,0.09688426,occipital
VAN0016_249,1,0.104607694,occipital
VAN0016_370,1,0.37228054,occipital
VAN0016_464,1,0.3919092,occipital
VAN0016_34,1,0.6211208,occipital
VAN0016_389,1,0.56131494,occipital
VAN0016_149,1,0.5969391,occipital
VAN0016_490,0,0.50965947,occipital
VAN0016_386,0,0.564417,occipital
VAN0016_181,0,0.3836264,occipital
VAN0016_474,0,0.24279758,occipital
VAN0016_232,0,0.38605177,occipital
VAN0016_276,1,0.50442797,occipital
VAN0016_457,1,0.6451243,occipital
VAN0016_365,1,0.06066745,occipital
VAN0016_236,1,0.5140249,occipital
VAN0016_185,0,0.13921128,occipital
VAN0016_491,0,0.6807605,occipital
VAN0016_318,0,0.11239995,occipital
VAN0016_12,0,0.08800238,occipital
VAN0016_59,0,0.38087773,occipital
VAN0016_407,0,0.08207937,occipital
VAN0016_35,0,0.20618352,occipital
VAN0016_302,0,0.21137969,occipital
VAN0016_145,0,0.19931747,occipital
VAN0016_131,0,0.7602381,occipital
VAN0016_498,0,0.58738947,occipital
VAN0016_451,0,0.32723713,occipital
VAN0016_84,0,0.18819559,occipital
VAN0016_230,0,0.44067618,occipital
VAN0016_214,1,0.4046133,occipital
VAN0016_52,1,0.3329999,occipital
VAN0016_282,1,0.33795413,occipital
VAN0016_96,1,0.6689778,occipital
VAN0016_255,0,0.4109826,occipital
VAN0016_456,1,0.49735528,occipital
VAN0016_80,1,0.37371454,occipital
VAN0016_351,1,0.5454394,occipital
VAN0016_82,1,0.5647718,occipital
VAN0016_122,1,0.4884772,occipital
VAN0016_510,0,0.53129417,occipital
VAN0016_110,0,0.30633602,occipital
VAN0016_174,1,0.54394037,occipital
VAN0016_442,1,0.45036417,occipital
VAN0016_507,1,0.5046322,occipital
VAN0016_312,0,0.26516518,occipital
VAN0016_257,1,0.75822043,occipital
VAN0016_483,1,0.46561378,occipital
VAN0016_366,0,0.3594221,occipital
VAN0016_461,1,0.41749212,occipital
VAN0016_116,1,0.6931308,occipital
VAN0016_315,1,0.40642515,occipital
VAN0016_348,0,0.5522874,occipital
VAN0016_27,0,0.39822942,occipital
VAN0016_248,0,0.30397078,occipital
VAN0016_409,0,0.2635437,occipital
VAN0016_278,1,0.4591308,occipital
VAN0016_22,0,0.122905165,occipital
VAN0016_378,0,0.69770193,occipital
VAN0016_385,0,0.41478136,occipital
VAN0016_350,1,0.58493996,occipital
VAN0016_462,1,0.52401245,occipital
VAN0016_146,1,0.22632052,occipital
VAN0016_241,1,0.33270118,occipital
VAN0016_45,0,0.49514315,occipital
VAN0016_262,1,0.62636065,occipital
VAN0016_132,0,0.42989758,occipital
VAN0016_416,0,0.35490295,occipital
VAN0016_24,1,0.7081236,occipital
VAN0016_297,1,0.15232448,occipital
VAN0016_101,1,0.6025344,occipital
VAN0016_392,1,0.3659495,occipital
VAN0016_162,1,0.4344561,occipital
VAN0016_23,0,0.14797245,occipital
VAN0016_108,0,0.53590506,occipital
VAN0016_393,0,0.42422473,occipital
VAN0016_433,0,0.49625587,occipital
VAN0016_165,0,0.14624846,occipital
VAN0016_243,1,0.2417847,occipital
VAN0016_128,0,0.4130419,occipital
VAN0016_423,0,0.34373978,occipital
VAN0016_363,0,0.54123354,occipital
VAN0016_319,0,0.36800706,occipital
VAN0016_263,1,0.47062647,occipital
VAN0016_120,1,0.3788235,occipital
VAN0016_118,1,0.430782,occipital
VAN0016_228,1,0.08876535,occipital
VAN0016_231,1,0.477289,occipital
VAN0016_336,1,0.5588349,occipital
VAN0016_441,0,0.45470724,occipital
VAN0016_226,0,0.2923068,occipital
VAN0016_62,0,0.1966677,occipital
VAN0016_279,0,0.61354965,occipital
VAN0016_102,0,0.3011868,occipital
VAN0016_191,1,0.5568089,occipital
VAN0016_74,0,0.61156034,occipital
VAN0016_450,0,0.40419403,occipital
VAN0016_426,0,0.3791828,occipital
VAN0016_290,1,0.6304904,occipital
VAN0016_455,1,0.46154168,occipital
VAN0016_328,1,0.4474549,occipital
VAN0016_497,1,0.5483028,occipital
VAN0016_173,1,0.29866168,occipital
VAN0016_235,1,0.5205703,occipital
VAN0016_141,1,0.31494135,occipital
VAN0016_42,1,0.53068995,occipital
VAN0016_304,0,0.3359855,occipital
VAN0016_472,0,0.29950246,occipital
VAN0016_89,0,0.35117364,occipital
VAN0016_92,1,0.46543586,occipital
VAN0016_237,1,0.36901954,occipital
VAN0016_300,1,0.5498746,occipital
VAN0016_284,1,0.6018166,occipital
VAN0016_20,1,0.41488048,occipital
VAN0016_281,1,0.6095718,occipital
VAN0016_205,1,0.45227408,occipital
VAN0016_443,1,0.0690512,occipital
VAN0016_482,1,0.74508166,occipital
VAN0016_332,1,0.60926074,occipital
VAN0016_70,1,0.39006236,occipital
VAN0016_306,1,0.5026791,occipital
VAN0016_340,1,0.19067939,occipital
VAN0016_154,1,0.39465097,occipital
VAN0016_123,1,0.49721915,occipital
VAN0016_113,0,0.33683914,occipital
VAN0016_480,0,0.21285954,occipital
VAN0016_485,0,0.5289001,occipital
VAN0016_421,0,0.21073814,occipital
VAN0016_309,0,0.3982003,occipital
VAN0016_425,0,0.16003878,occipital
VAN0016_343,0,0.28975323,occipital
VAN0016_4,0,0.4283427,occipital
VAN0016_412,0,0.15984268,occipital
VAN0016_187,1,0.36483404,occipital
VAN0016_388,1,0.70103496,occipital
VAN0016_183,1,0.5487434,occipital
VAN0016_342,1,0.46652186,occipital
VAN0016_43,1,0.3150694,occipital
VAN0016_511,0,0.6468794,occipital
VAN0016_293,0,0.52042496,occipital
VAN0016_6,0,0.048342902,occipital
VAN0016_413,0,0.4332096,occipital
VAN0016_233,0,0.22650039,occipital
VAN0016_11,1,0.3958762,occipital
VAN0016_499,0,0.29617,occipital
VAN0016_94,0,0.45809975,occipital
VAN0016_76,1,0.259117,occipital
VAN0016_460,0,0.48164436,occipital
VAN0016_98,0,0.39028835,occipital
VAN0016_303,0,0.4410739,occipital
VAN0016_375,0,0.3297818,occipital
VAN0016_46,0,0.6017277,occipital
VAN0016_68,1,0.36427045,occipital
VAN0016_129,0,0.26285407,occipital
VAN0016_54,0,0.10501619,occipital
VAN0016_224,0,0.15240887,occipital
VAN0016_344,0,0.06593028,occipital
VAN0016_175,0,0.27249572,occipital
VAN0016_227,0,0.27424398,occipital
VAN0016_324,0,0.41514614,occipital
VAN0016_16,0,0.24550514,occipital
VAN0016_362,0,0.7268443,occipital
VAN0016_217,0,0.19301273,occipital
VAN0016_135,0,0.07226036,occipital
VAN0016_466,0,0.31395295,occipital
VAN0016_414,0,0.3584533,occipital
VAN0016_53,0,0.26681602,occipital
VAN0016_487,0,0.43444842,occipital
VAN0016_0,0,0.20176789,occipital
VAN0016_476,0,0.06707893,occipital
VAN0016_192,0,0.025353389,occipital
VAN0016_501,0,0.35988033,occipital
VAN0016_114,0,0.124730095,occipital
VAN0016_313,0,0.45364782,occipital
VAN0016_261,0,0.075710095,occipital
VAN0016_26,0,0.026284385,occipital
VAN0016_283,0,0.21791627,occipital
VAN0016_307,0,0.11605964,occipital
VAN0016_335,0,0.24492355,occipital
VAN0016_36,0,0.29312432,occipital
VAN0016_134,0,0.16798483,occipital
VAN0016_436,0,0.27383938,occipital
VAN0016_517,0,0.15771729,occipital
VAN0016_75,0,0.49801987,occipital
VAN0021_0,0,0.49588355,occipital
VAN0021_1,1,0.5367659,occipital
WASH0003_49,0,0.5324427,occipital
WASH0003_70,0,0.40622523,occipital
WASH0003_64,0,0.33241275,occipital
WASH0003_66,1,0.72634995,occipital
WASH0003_53,1,0.72570336,occipital
WASH0003_14,0,0.25130302,occipital
WASH0003_68,0,0.5352833,occipital
WASH0003_63,1,0.8731481,occipital
WASH0003_6,1,0.85105264,occipital
WASH0003_23,1,0.73254424,occipital
WASH0003_67,1,0.68032914,occipital
WASH0003_43,1,0.6744546,occipital
WASH0003_56,0,0.52848977,occipital
WASH0003_38,0,0.61839753,occipital
WASH0003_65,1,0.6907263,occipital
WASH0003_17,0,0.501346,occipital
WASH0003_21,0,0.53754663,occipital
WASH0003_45,1,0.15707466,occipital
WASH0003_37,1,0.73784786,occipital
WASH0003_46,1,0.76960266,occipital
WASH0003_12,0,0.2729624,occipital
WASH0003_62,1,0.3551376,occipital
WASH0003_40,0,0.31938037,occipital
WASH0003_55,0,0.32509008,occipital
WASH0003_41,1,0.63616675,occipital
WASH0003_59,1,0.8156729,occipital
WASH0003_13,1,0.76027346,occipital
WASH0003_58,1,0.6044409,occipital
WASH0003_20,1,0.7851738,occipital
WASH0003_18,0,0.411227,occipital
WASH0003_39,0,0.48434818,occipital
WASH0003_11,1,0.50989306,occipital
WASH0003_10,1,0.4750355,occipital
WASH0003_34,0,0.5452209,occipital
WASH0003_4,0,0.5016835,occipital
WASH0003_50,1,0.7119026,occipital
WASH0003_27,0,0.25983068,occipital
WASH0003_54,0,0.312832,occipital
WASH0003_31,0,0.6236221,occipital
WASH0003_44,1,0.60303605,occipital
WASH0003_57,1,0.55886257,occipital
WASH0003_19,1,0.73456997,occipital
WASH0003_71,1,0.62236285,occipital
WASH0003_60,1,0.56650925,occipital
WASH0003_28,0,0.66669595,occipital
WASH0003_26,0,0.20920053,occipital
WASH0003_1,0,0.171274,occipital
WASH0003_30,0,0.6753215,occipital
WASH0003_24,1,0.6432917,occipital
WASH0003_9,1,0.41693866,occipital
WASH0003_35,0,0.39536422,occipital
WASH0003_61,0,0.13178438,occipital
WASH0003_15,0,0.0739369,occipital
WASH0003_69,1,0.2927406,occipital
WASH0003_22,1,0.6668367,occipital
WASH0003_8,1,0.8226227,occipital
WASH0003_5,0,0.14750476,occipital
WASH0003_29,1,0.78294843,occipital
WASH0003_47,0,0.42824292,occipital
WASH0003_3,0,0.31269664,occipital
WASH0003_33,0,0.49009505,occipital
WASH0003_42,0,0.26585963,occipital
WASH0003_25,1,0.7392978,occipital
WASH0003_0,1,0.5679675,occipital
WASH0003_2,0,0.49227822,occipital
WASH0003_36,1,0.41095406,occipital
WASH0003_52,1,0.71390086,occipital
WASH0003_51,0,0.41481328,occipital
WASH0003_16,1,0.7171067,occipital
WASH0003_48,0,0.39697623,occipital
WASH0003_32,0,0.27858815,occipital
WASH0003_7,0,0.32852194,occipital
WASH0004_3,1,0.64442945,occipital
WASH0004_0,0,0.19771789,occipital
WASH0004_1,0,0.16689225,occipital
WASH0004_2,1,0.1653196,occipital
YALE0007_3,0,0.16404057,occipital
YALE0007_5,1,0.37395146,occipital
YALE0007_4,1,0.79350656,occipital
YALE0007_1,1,0.5433987,occipital
YALE0007_2,0,0.345785,occipital
YALE0007_0,0,0.67257345,occipital
YALE0008_5,0,0.5182404,occipital
YALE0008_7,1,0.5760165,occipital
YALE0008_11,1,0.7359177,occipital
YALE0008_9,1,0.4242578,occipital
YALE0008_8,0,0.36624104,occipital
YALE0008_2,1,0.6183592,occipital
YALE0008_14,1,0.3432103,occipital
YALE0008_3,1,0.55812496,occipital
YALE0008_1,0,0.50704944,occipital
YALE0008_10,1,0.11926225,occipital
YALE0008_15,1,0.09980874,occipital
YALE0008_13,0,0.05519782,occipital
YALE0008_12,0,0.05829276,occipital
YALE0008_0,0,0.11436427,occipital
YALE0008_4,0,0.09160192,occipital
YALE0008_6,0,0.11406197,occipital
YALE0019_80,0,0.09088245,occipital
YALE0019_98,1,0.49514043,occipital
YALE0019_212,0,0.77663493,occipital
YALE0019_32,1,0.3814375,occipital
YALE0019_85,0,0.22970001,occipital
YALE0019_17,0,0.51952034,occipital
YALE0019_41,1,0.3453356,occipital
YALE0019_47,0,0.3555634,occipital
YALE0019_77,0,0.7362425,occipital
YALE0019_134,1,0.7580313,occipital
YALE0019_164,0,0.5178679,occipital
YALE0019_229,0,0.59879184,occipital
YALE0019_5,1,0.8076923,occipital
YALE0019_140,0,0.6416815,occipital
YALE0019_163,0,0.092629805,occipital
YALE0019_23,0,0.72766304,occipital
YALE0019_108,0,0.2787966,occipital
YALE0019_128,0,0.28731796,occipital
YALE0019_55,0,0.15415113,occipital
YALE0019_65,0,0.34123564,occipital
YALE0019_230,0,0.25018567,occipital
YALE0019_146,1,0.45063606,occipital
YALE0019_123,1,0.63042265,occipital
YALE0019_48,0,0.67756265,occipital
YALE0019_92,1,0.73016816,occipital
YALE0019_59,0,0.49210957,occipital
YALE0019_158,0,0.36679983,occipital
YALE0019_181,0,0.3935069,occipital
YALE0019_42,1,0.57176,occipital
YALE0019_28,1,0.62021405,occipital
YALE0019_34,1,0.6683621,occipital
YALE0019_185,1,0.638421,occipital
YALE0019_118,1,0.53993964,occipital
YALE0019_112,1,0.67397726,occipital
YALE0019_188,0,0.7749111,occipital
YALE0019_195,1,0.7102901,occipital
YALE0019_105,0,0.4990609,occipital
YALE0019_180,0,0.5331313,occipital
YALE0019_209,1,0.2517897,occipital
YALE0019_15,1,0.7190675,occipital
YALE0019_157,1,0.42024493,occipital
YALE0019_219,1,0.5954239,occipital
YALE0019_89,1,0.50803715,occipital
YALE0019_18,1,0.7488883,occipital
YALE0019_91,1,0.47460046,occipital
YALE0019_155,1,0.57281095,occipital
YALE0019_29,1,0.6264134,occipital
YALE0019_119,1,0.78610206,occipital
YALE0019_69,0,0.5539062,occipital
YALE0019_221,0,0.70944726,occipital
YALE0019_137,0,0.7910348,occipital
YALE0019_60,1,0.69504243,occipital
YALE0019_103,1,0.7134404,occipital
YALE0019_110,0,0.2179776,occipital
YALE0019_234,1,0.69511735,occipital
YALE0019_228,1,0.63838816,occipital
YALE0019_169,1,0.6658482,occipital
YALE0019_204,0,0.05807995,occipital
YALE0019_19,0,0.027428733,occipital
YALE0019_121,1,0.4709137,occipital
YALE0019_73,1,0.67840594,occipital
YALE0019_86,1,0.18588139,occipital
YALE0019_72,1,0.6974331,occipital
YALE0019_81,1,0.6239079,occipital
YALE0019_31,0,0.31857693,occipital
YALE0019_141,0,0.5577263,occipital
YALE0019_206,0,0.62466264,occipital
YALE0019_11,0,0.57660663,occipital
YALE0019_210,1,0.745159,occipital
YALE0019_152,1,0.17794205,occipital
YALE0019_70,1,0.44650033,occipital
YALE0019_150,0,0.15543528,occipital
YALE0019_170,1,0.741481,occipital
YALE0019_53,1,0.73992085,occipital
YALE0019_26,0,0.639466,occipital
YALE0019_197,0,0.41938558,occipital
YALE0019_87,1,0.6956476,occipital
YALE0019_78,1,0.30915052,occipital
YALE0019_216,1,0.41578203,occipital
YALE0019_102,0,0.17559093,occipital
YALE0019_95,0,0.6334709,occipital
YALE0019_213,1,0.3704247,occipital
YALE0019_49,1,0.7568361,occipital
YALE0019_165,0,0.18461652,occipital
YALE0019_35,0,0.593135,occipital
YALE0019_184,1,0.43455213,occipital
YALE0019_52,1,0.50625217,occipital
YALE0019_101,0,0.6773211,occipital
YALE0019_39,1,0.4634963,occipital
YALE0019_125,1,0.659329,occipital
YALE0019_130,1,0.03643903,occipital
YALE0019_194,1,0.5361293,occipital
YALE0019_183,0,0.6252108,occipital
YALE0019_147,1,0.7456143,occipital
YALE0019_21,1,0.83367735,occipital
YALE0019_94,1,0.7303394,occipital
YALE0019_196,0,0.11460654,occipital
YALE0019_82,1,0.6228942,occipital
YALE0019_100,0,0.1839114,occipital
YALE0019_148,0,0.25325134,occipital
YALE0019_154,1,0.65829504,occipital
YALE0019_45,0,0.53529465,occipital
YALE0019_33,0,0.54046035,occipital
YALE0019_173,0,0.025523119,occipital
YALE0019_201,1,0.6070703,occipital
YALE0019_142,0,0.711643,occipital
YALE0019_193,1,0.594264,occipital
YALE0019_161,0,0.5377184,occipital
YALE0019_27,0,0.34087223,occipital
YALE0019_203,0,0.575466,occipital
YALE0019_99,0,0.67539895,occipital
YALE0019_61,1,0.5708812,occipital
