event_file,label,pred,SpikeLocation,ChannelLocation
UMICH0005_18,1,0.8184822,,temporal
UMICH0005_14,1,0.80885607,,temporal
UMICH0005_15,0,0.15688318,,temporal
UMICH0005_8,0,0.13488777,,temporal
UMICH0005_19,0,0.28022072,,temporal
UMICH0005_10,1,0.6972994,frontal,temporal
UMICH0005_7,1,0.6393485,,temporal
UMICH0005_17,0,0.2824623,temporal,temporal
UMICH0008_5,0,0.2520198,temporal,temporal
UMICH0008_9,1,0.2024661,,temporal
UMICH0008_11,1,0.56655896,,temporal
UMICH0008_0,0,0.38339832,,temporal
UMICH0008_4,0,0.17551038,,temporal
UMICH0008_8,0,0.32590142,,temporal
UMICH0008_6,1,0.7118045,,temporal
UMICH0008_10,1,0.07878831,,temporal
UMICH0008_7,1,0.54752713,,temporal
UMICH0008_2,1,0.56580323,,temporal
UMICH0008_1,0,0.17547509,,temporal
UMICH0008_3,0,0.38371554,,temporal
UMICH0009_8,1,0.06502253,temporal,temporal
UMICH0009_0,0,0.75430906,temporal,temporal
UMICH0009_7,0,0.46059072,,temporal
UMICH0009_4,1,0.09970911,,temporal
UMICH0009_9,1,0.30247143,,temporal
UMICH0009_3,0,0.6632658,temporal,temporal
UMICH0009_2,0,0.6983358,,temporal
UMICH0009_1,1,0.53353655,,temporal
UMICH0009_6,1,0.24690932,temporal,temporal
UMICH0009_5,0,0.26127937,,temporal
UPENN0005_0,1,0.53877735,,temporal
UPENN0005_1,0,0.16227002,temporal,temporal
UTHSC0001_0,1,0.29933694,,temporal
UTHSC0001_4,0,0.20385379,,temporal
UTHSC0001_7,0,0.008274532,temporal,temporal
UTHSC0001_1,1,0.19846027,temporal,temporal
UTHSC0001_2,1,0.10364049,,temporal
UTHSC0001_6,1,0.18351682,,temporal
UTHSC0001_3,0,0.1783543,temporal,temporal
UTHSC0001_5,0,0.09558351,temporal,temporal
UWO0010_1,1,0.53674674,,temporal
UWO0010_0,0,0.014372308,,temporal
UWO0010_5,1,0.1906407,,temporal
UWO0010_2,1,0.17591763,temporal,temporal
UWO0010_4,0,0.48813468,,temporal
UWO0010_3,0,0.048025172,,temporal
VAN0007_0,1,0.2968861,temporal,temporal
VAN0007_1,0,0.053333975,temporal,temporal
VAN0016_177,0,0.109621696,temporal,temporal
VAN0016_459,0,0.011100207,,temporal
VAN0016_311,0,0.1681333,,temporal
VAN0016_489,0,0.47221592,temporal,temporal
VAN0016_117,0,0.35122094,,temporal
VAN0016_21,0,0.16073957,frontal,temporal
VAN0016_431,0,0.13706236,,temporal
VAN0016_479,0,0.43498972,,temporal
VAN0016_333,0,0.4430582,,temporal
VAN0016_326,1,0.67872864,frontal,temporal
VAN0016_184,1,0.38503316,,temporal
VAN0016_349,1,0.41378525,,temporal
VAN0016_157,0,0.075382754,,temporal
VAN0016_210,0,0.5498275,,temporal
VAN0016_219,0,0.17268041,,temporal
VAN0016_105,0,0.047369424,,temporal
VAN0016_516,0,0.21880879,,temporal
VAN0016_155,0,0.022499602,,temporal
VAN0016_47,1,0.47475007,,temporal
VAN0016_502,1,0.45129624,,temporal
VAN0016_419,1,0.21011764,temporal,temporal
VAN0016_158,1,0.22439508,temporal,temporal
VAN0016_471,1,0.67761546,temporal,temporal
VAN0016_203,1,0.5321206,,temporal
VAN0016_371,1,0.54204476,,temporal
VAN0016_71,1,0.33143604,,temporal
VAN0016_212,1,0.44777882,,temporal
VAN0016_163,1,0.63274395,,temporal
VAN0016_57,1,0.5622544,,temporal
VAN0016_240,0,0.5620619,temporal,temporal
VAN0016_81,0,0.036670562,temporal,temporal
VAN0016_242,1,0.10382753,temporal,temporal
VAN0016_285,1,0.41457203,,temporal
VAN0016_107,1,0.30234495,temporal,temporal
VAN0016_60,0,0.535239,,temporal
VAN0016_172,0,0.2157946,,temporal
VAN0016_347,1,0.6392467,,temporal
VAN0016_25,1,0.18386558,central,temporal
VAN0016_15,1,0.5366439,central,temporal
VAN0016_355,1,0.6877891,temporal,temporal
VAN0016_391,1,0.53707266,,temporal
VAN0016_400,1,0.20825593,,temporal
VAN0016_402,1,0.50905067,,temporal
VAN0016_445,1,0.6716533,temporal,temporal
VAN0016_189,1,0.74095505,,temporal
VAN0016_72,0,0.66406554,,temporal
VAN0016_503,0,0.109408475,,temporal
VAN0016_156,0,0.0765244,,temporal
VAN0016_266,0,0.37477636,temporal,temporal
VAN0016_180,0,0.19161147,,temporal
VAN0016_3,0,0.2067088,temporal,temporal
VAN0016_38,0,0.011209989,temporal,temporal
VAN0016_28,0,0.02302512,,temporal
VAN0016_469,0,0.50371844,temporal,temporal
VAN0016_305,0,0.31174743,temporal,temporal
VAN0016_382,0,0.026751697,,temporal
VAN0016_7,0,0.38771853,,temporal
VAN0016_403,0,0.05728272,,temporal
VAN0016_218,0,0.07504596,,temporal
VAN0016_345,0,0.13789332,,temporal
VAN0016_100,0,0.07274245,,temporal
VAN0016_330,0,0.08040711,,temporal
VAN0016_259,0,0.357724,,temporal
VAN0016_367,0,0.14736594,,temporal
VAN0016_449,0,0.018063774,,temporal
VAN0016_167,0,0.10573019,,temporal
VAN0016_504,0,0.1560381,,temporal
VAN0016_458,0,0.09840244,,temporal
VAN0016_289,0,0.08489426,,temporal
VAN0016_55,1,0.83173245,,temporal
VAN0016_268,1,0.4914792,,temporal
VAN0016_83,1,0.6401316,,temporal
VAN0016_253,0,0.30477986,,temporal
VAN0016_148,0,0.055946045,,temporal
VAN0016_509,0,0.17441526,,temporal
VAN0016_325,1,0.09587876,,temporal
VAN0016_346,1,0.27498326,,temporal
VAN0016_67,1,0.63058627,,temporal
VAN0016_33,0,0.027696114,,temporal
VAN0016_399,1,0.7106715,,temporal
VAN0016_160,1,0.7149265,,temporal
VAN0016_5,1,0.36361998,temporal,temporal
VAN0016_171,0,0.1747187,temporal,temporal
VAN0016_166,1,0.47415876,,temporal
VAN0016_14,1,0.60806704,,temporal
VAN0016_246,1,0.6159484,,temporal
VAN0016_124,0,0.04675518,temporal,temporal
VAN0016_341,0,0.3366042,temporal,temporal
VAN0016_299,0,0.33670932,temporal,temporal
VAN0016_390,1,0.6387579,,temporal
VAN0016_513,1,0.16928986,temporal,temporal
VAN0016_18,1,0.41555256,temporal,temporal
VAN0016_379,1,0.28361443,temporal,temporal
VAN0016_168,0,0.16007705,,temporal
VAN0016_272,0,0.24606128,temporal,temporal
VAN0016_201,1,0.4519501,temporal,temporal
VAN0016_234,0,0.20228374,temporal,temporal
VAN0016_368,0,0.1674037,,temporal
VAN0016_374,0,0.5225595,,temporal
VAN0016_377,1,0.5798098,,temporal
VAN0016_169,1,0.77118856,,temporal
VAN0016_395,0,0.2539828,,temporal
VAN0016_247,0,0.031360954,temporal,temporal
VAN0016_137,0,0.021725038,temporal,temporal
VAN0016_320,0,0.1411532,,temporal
VAN0016_111,0,0.0150161935,,temporal
VAN0016_356,0,0.24687596,,temporal
VAN0016_444,0,0.10651761,,temporal
VAN0016_90,0,0.3697325,,temporal
VAN0016_408,0,0.42762977,,temporal
VAN0016_159,0,0.1687341,,temporal
VAN0016_221,0,0.12753433,temporal,temporal
VAN0016_265,0,0.13578822,,temporal
VAN0016_493,0,0.059009757,,temporal
VAN0016_317,0,0.10232443,,temporal
VAN0016_244,0,0.286955,,temporal
VAN0016_384,0,0.23758362,,temporal
VAN0016_121,0,0.4175728,,temporal
VAN0016_138,0,0.21734008,,temporal
VAN0016_286,0,0.042393908,,temporal
VAN0016_429,1,0.039112777,,temporal
VAN0016_357,1,0.384501,,temporal
VAN0016_353,0,0.20401978,,temporal
VAN0016_484,0,0.13830552,,temporal
VAN0016_103,0,0.011747418,,temporal
VAN0016_401,0,0.07686185,,temporal
VAN0016_56,0,0.20764896,,temporal
VAN0016_397,0,0.080040015,,temporal
VAN0016_245,0,0.3301137,,temporal
VAN0016_211,0,0.49615926,,temporal
VAN0016_468,0,0.08440807,,temporal
VAN0016_422,0,0.055906914,,temporal
VAN0016_369,0,0.61191493,temporal,temporal
VAN0016_86,0,0.43754435,,temporal
VAN0016_478,1,0.3311882,,temporal
VAN0016_410,0,0.4671769,,temporal
VAN0016_206,1,0.5721676,,temporal
VAN0016_364,0,0.11340765,,temporal
VAN0016_161,1,0.6710924,,temporal
VAN0016_430,1,0.14750189,,temporal
VAN0016_170,1,0.48912618,,temporal
VAN0016_274,1,0.39194047,,temporal
VAN0016_477,0,0.049774982,,temporal
VAN0016_417,0,0.12015347,,temporal
VAN0016_127,0,0.092385404,,temporal
VAN0016_126,1,0.52158624,temporal,temporal
VAN0016_264,1,0.45248878,,temporal
VAN0016_359,1,0.7282484,,temporal
VAN0016_8,1,0.7486743,,temporal
VAN0016_85,1,0.053997375,,temporal
VAN0016_288,1,0.2313601,temporal,temporal
VAN0016_109,1,0.6584188,,temporal
VAN0016_298,1,0.66328543,temporal,temporal
VAN0016_91,1,0.26885286,,temporal
VAN0016_65,1,0.50914204,,temporal
VAN0016_505,1,0.6523692,,temporal
VAN0016_494,0,0.24643494,temporal,temporal
VAN0016_99,0,0.61896616,,temporal
VAN0016_454,0,0.14203624,,temporal
VAN0016_151,0,0.29059333,,temporal
VAN0016_280,0,0.1873622,,temporal
VAN0016_179,0,0.34884834,temporal,temporal
VAN0016_271,0,0.28218135,,temporal
VAN0016_193,0,0.44546214,,temporal
VAN0016_256,0,0.28213853,temporal,temporal
VAN0016_467,1,0.1333055,temporal,temporal
VAN0016_225,1,0.55148464,temporal,temporal
VAN0016_287,1,0.58436114,,temporal
VAN0016_465,1,0.6511534,,temporal
VAN0016_277,1,0.24915215,,temporal
VAN0016_238,1,0.5545368,,temporal
VAN0016_188,0,0.40995488,,temporal
VAN0016_437,0,0.474183,,temporal
VAN0016_37,1,0.50546074,,temporal
VAN0016_439,1,0.72969437,,temporal
VAN0016_331,1,0.7051993,,temporal
VAN0016_66,0,0.10896064,temporal,temporal
VAN0016_383,0,0.39804146,temporal,temporal
VAN0016_139,0,0.116283886,temporal,temporal
VAN0016_216,1,0.20473136,temporal,temporal
VAN0016_209,1,0.19563982,,temporal
VAN0016_153,1,0.616342,,temporal
VAN0016_140,1,0.6494238,,temporal
VAN0016_512,1,0.23039013,,temporal
VAN0016_112,1,0.5918737,temporal,temporal
VAN0016_411,0,0.10726247,temporal,temporal
VAN0016_9,0,0.06974595,temporal,temporal
VAN0016_239,0,0.031537484,,temporal
VAN0016_267,0,0.60373557,,temporal
VAN0016_424,0,0.14313538,,temporal
VAN0016_260,1,0.4489387,temporal,temporal
VAN0016_30,0,0.09136706,temporal,temporal
VAN0016_115,1,0.47205055,,temporal
VAN0016_360,1,0.24937014,,temporal
VAN0016_93,1,0.5402543,,temporal
VAN0016_254,1,0.6519979,,temporal
VAN0016_296,1,0.13806798,,temporal
VAN0016_354,0,0.41515973,,temporal
VAN0016_310,1,0.54119974,,temporal
VAN0016_269,1,0.31414166,,temporal
VAN0016_338,1,0.18023431,,temporal
VAN0016_387,0,0.21513821,,temporal
VAN0016_396,1,0.42424715,,temporal
VAN0016_190,0,0.15331632,,temporal
VAN0016_186,1,0.42905053,central,temporal
VAN0016_49,0,0.053329773,temporal,temporal
VAN0016_453,0,0.23089156,,temporal
VAN0016_88,0,0.24792278,,temporal
VAN0016_44,1,0.51165605,,temporal
VAN0016_323,0,0.078058414,temporal,temporal
VAN0016_275,0,0.6149266,,temporal
VAN0016_273,0,0.36260787,temporal,temporal
VAN0016_473,1,0.50941646,,temporal
VAN0016_321,1,0.29474398,temporal,temporal
VAN0016_415,1,0.66633207,,temporal
VAN0016_334,1,0.86260515,temporal,temporal
VAN0016_136,0,0.15993848,,temporal
VAN0016_51,0,0.11132543,,temporal
VAN0016_32,1,0.11108326,,temporal
VAN0016_496,1,0.68364954,,temporal
VAN0016_19,1,0.5118216,,temporal
VAN0016_41,0,0.6550641,,temporal
VAN0016_176,1,0.37083,,temporal
VAN0016_432,1,0.055046845,,temporal
VAN0016_78,1,0.6097779,temporal,temporal
VAN0016_252,0,0.012043177,,temporal
VAN0016_295,0,0.0729555,temporal,temporal
VAN0016_104,0,0.020843057,,temporal
VAN0016_220,0,0.14295922,,temporal
VAN0016_470,0,0.3102201,,temporal
VAN0016_200,0,0.14331697,temporal,temporal
VAN0016_492,0,0.26776862,temporal,temporal
VAN0016_29,0,0.16118869,,temporal
VAN0016_208,1,0.3529914,temporal,temporal
VAN0016_1,0,0.41309464,temporal,temporal
VAN0016_506,1,0.41968784,temporal,temporal
VAN0016_337,1,0.62522954,,temporal
VAN0016_448,1,0.58316004,,temporal
VAN0016_142,0,0.07114947,,temporal
VAN0016_147,0,0.061626304,,temporal
VAN0016_398,0,0.13155995,,temporal
VAN0016_314,1,0.118253075,,temporal
VAN0016_434,1,0.82678974,,temporal
VAN0016_339,1,0.41695705,,temporal
VAN0016_64,1,0.6205576,,temporal
VAN0016_164,1,0.7182796,,temporal
VAN0016_10,1,0.42798305,temporal,temporal
VAN0016_144,1,0.29137617,,temporal
VAN0016_394,1,0.5349876,temporal,temporal
VAN0016_50,1,0.12762769,,temporal
VAN0016_250,1,0.66334933,,temporal
VAN0016_79,1,0.6138296,,temporal
VAN0016_143,1,0.7287068,,temporal
VAN0016_223,0,0.3849434,temporal,temporal
VAN0016_178,1,0.6802791,temporal,temporal
VAN0016_420,1,0.8242245,temporal,temporal
VAN0016_97,0,0.39805606,temporal,temporal
VAN0016_322,1,0.6685421,temporal,temporal
VAN0016_463,1,0.47734603,temporal,temporal
VAN0016_452,1,0.32046828,temporal,temporal
VAN0016_294,1,0.6622626,temporal,temporal
VAN0016_291,1,0.2240995,,temporal
VAN0016_428,0,0.62689215,temporal,temporal
VAN0016_195,0,0.03154734,temporal,temporal
VAN0016_486,1,0.6135084,,temporal
VAN0016_2,1,0.5822178,,temporal
VAN0016_202,1,0.27091,,temporal
VAN0016_258,1,0.54367906,,temporal
VAN0016_77,0,0.37221223,,temporal
VAN0016_87,0,0.3408956,temporal,temporal
VAN0016_251,0,0.5946186,temporal,temporal
VAN0016_327,0,0.1549448,temporal,temporal
VAN0016_406,0,0.34892893,temporal,temporal
VAN0016_194,1,0.23117147,,temporal
VAN0016_270,1,0.32882085,,temporal
VAN0016_39,1,0.75747013,temporal,temporal
VAN0016_58,1,0.53056765,temporal,temporal
VAN0016_358,1,0.70584345,temporal,temporal
VAN0016_197,1,0.35524884,temporal,temporal
VAN0016_182,0,0.63026285,,temporal
VAN0016_380,0,0.4080558,,temporal
VAN0016_222,1,0.586427,,temporal
VAN0016_133,1,0.41464424,,temporal
VAN0016_435,1,0.6155843,,temporal
VAN0016_207,1,0.28154448,,temporal
VAN0016_119,1,0.04753165,temporal,temporal
VAN0016_381,0,0.15621968,temporal,temporal
VAN0016_150,1,0.36919704,temporal,temporal
VAN0016_475,0,0.11496306,temporal,temporal
VAN0016_446,1,0.27391726,temporal,temporal
VAN0016_130,1,0.30637956,,temporal
VAN0016_376,1,0.053427573,,temporal
VAN0016_31,1,0.2900974,,temporal
VAN0016_316,0,0.20586127,,temporal
VAN0016_61,1,0.19196187,,temporal
VAN0016_125,1,0.2337658,temporal,temporal
VAN0016_515,1,0.67751306,temporal,temporal
VAN0016_488,1,0.1481086,,temporal
VAN0016_106,1,0.4048391,temporal,temporal
VAN0016_40,1,0.40838608,,temporal
VAN0016_152,1,0.3820473,,temporal
VAN0016_481,1,0.6231478,temporal,temporal
VAN0016_17,1,0.69766617,temporal,temporal
VAN0016_405,1,0.6705628,temporal,temporal
VAN0016_69,1,0.54076356,,temporal
VAN0016_508,1,0.19568227,temporal,temporal
VAN0016_361,1,0.25287974,temporal,temporal
VAN0016_404,1,0.26311183,,temporal
VAN0016_198,1,0.22410929,,temporal
VAN0016_352,1,0.0840805,temporal,temporal
VAN0016_196,1,0.1139486,temporal,temporal
VAN0016_215,1,0.514797,,temporal
VAN0016_329,1,0.7322987,temporal,temporal
VAN0016_440,1,0.55273336,temporal,temporal
VAN0016_95,1,0.5008342,temporal,temporal
VAN0016_500,0,0.16839732,temporal,temporal
VAN0016_373,1,0.35258088,temporal,temporal
VAN0016_63,1,0.417702,temporal,temporal
VAN0016_514,1,0.4124308,temporal,temporal
VAN0016_438,1,0.4156074,temporal,temporal
VAN0016_13,1,0.5285749,temporal,temporal
VAN0016_199,1,0.11747993,temporal,temporal
VAN0016_418,1,0.38342217,temporal,temporal
VAN0016_73,1,0.6555188,temporal,temporal
VAN0016_495,0,0.47906542,temporal,temporal
VAN0016_229,1,0.24630852,temporal,temporal
VAN0016_213,1,0.3684489,,temporal
VAN0016_308,1,0.33262494,,temporal
VAN0016_447,1,0.13094777,temporal,temporal
VAN0016_372,1,0.34842366,temporal,temporal
VAN0016_48,1,0.46225682,temporal,temporal
VAN0016_427,1,0.6219348,temporal,temporal
VAN0016_292,1,0.08637649,temporal,temporal
VAN0016_301,1,0.36155674,temporal,temporal
VAN0016_204,0,0.33378774,temporal,temporal
VAN0016_249,1,0.042414617,,temporal
VAN0016_370,1,0.47990155,,temporal
VAN0016_464,1,0.27066386,temporal,temporal
VAN0016_34,1,0.22571535,,temporal
VAN0016_389,1,0.19005366,,temporal
VAN0016_149,1,0.7855585,temporal,temporal
VAN0016_490,0,0.43256283,temporal,temporal
VAN0016_386,0,0.3246019,temporal,temporal
VAN0016_181,0,0.44049713,temporal,temporal
VAN0016_474,0,0.2866737,temporal,temporal
VAN0016_232,0,0.7249085,,temporal
VAN0016_276,1,0.6768394,temporal,temporal
VAN0016_457,1,0.5347681,temporal,temporal
VAN0016_365,1,0.10484829,temporal,temporal
VAN0016_236,1,0.50919604,temporal,temporal
VAN0016_185,0,0.2351745,temporal,temporal
VAN0016_491,0,0.054659486,temporal,temporal
VAN0016_318,0,0.08132361,,temporal
VAN0016_12,0,0.064671315,,temporal
VAN0016_59,0,0.061353043,,temporal
VAN0016_407,0,0.025142428,,temporal
VAN0016_35,0,0.46393344,,temporal
VAN0016_302,0,0.08170854,temporal,temporal
VAN0016_145,0,0.10726553,temporal,temporal
VAN0016_131,0,0.48210114,temporal,temporal
VAN0016_498,0,0.48288575,temporal,temporal
VAN0016_451,0,0.40654582,,temporal
VAN0016_84,0,0.13219315,,temporal
VAN0016_230,0,0.3096248,,temporal
VAN0016_214,1,0.5367054,,temporal
VAN0016_52,1,0.25514084,,temporal
VAN0016_282,1,0.64695567,,temporal
VAN0016_96,1,0.62655115,,temporal
VAN0016_255,0,0.15170583,,temporal
VAN0016_456,1,0.2367829,,temporal
VAN0016_80,1,0.16962408,,temporal
VAN0016_351,1,0.1893143,,temporal
VAN0016_82,1,0.3459946,,temporal
VAN0016_122,1,0.2399688,,temporal
VAN0016_510,0,0.32178462,,temporal
VAN0016_110,0,0.5918808,temporal,temporal
VAN0016_174,1,0.69805765,temporal,temporal
VAN0016_442,1,0.55421364,temporal,temporal
VAN0016_507,1,0.5318326,temporal,temporal
VAN0016_312,0,0.09623727,,temporal
VAN0016_257,1,0.74947107,temporal,temporal
VAN0016_483,1,0.58533347,temporal,temporal
VAN0016_366,0,0.10844857,temporal,temporal
VAN0016_461,1,0.27261436,temporal,temporal
VAN0016_116,1,0.17625341,temporal,temporal
VAN0016_315,1,0.1559176,,temporal
VAN0016_348,0,0.4786202,,temporal
VAN0016_27,0,0.051989768,temporal,temporal
VAN0016_248,0,0.04052668,temporal,temporal
VAN0016_409,0,0.07515335,temporal,temporal
VAN0016_278,1,0.6246963,,temporal
VAN0016_22,0,0.080090664,temporal,temporal
VAN0016_378,0,0.6916277,temporal,temporal
VAN0016_385,0,0.6103841,,temporal
VAN0016_350,1,0.11910081,temporal,temporal
VAN0016_462,1,0.52885866,temporal,temporal
VAN0016_146,1,0.38846025,temporal,temporal
VAN0016_241,1,0.072193034,,temporal
VAN0016_45,0,0.6342138,,temporal
VAN0016_262,1,0.7525204,,temporal
VAN0016_132,0,0.028214931,,temporal
VAN0016_416,0,0.02871267,temporal,temporal
VAN0016_24,1,0.5856033,,temporal
VAN0016_297,1,0.36307088,,temporal
VAN0016_101,1,0.53051597,,temporal
VAN0016_392,1,0.4700427,temporal,temporal
VAN0016_162,1,0.64375865,temporal,temporal
VAN0016_23,0,0.16655476,temporal,temporal
VAN0016_108,0,0.5718565,temporal,temporal
VAN0016_393,0,0.23875508,,temporal
VAN0016_433,0,0.76177275,temporal,temporal
VAN0016_165,0,0.09248151,,temporal
VAN0016_243,1,0.72358173,,temporal
VAN0016_128,0,0.063539766,temporal,temporal
VAN0016_423,0,0.056847714,temporal,temporal
VAN0016_363,0,0.50291973,temporal,temporal
VAN0016_319,0,0.40952113,temporal,temporal
VAN0016_263,1,0.28682387,temporal,temporal
VAN0016_120,1,0.46478903,,temporal
VAN0016_118,1,0.44895706,,temporal
VAN0016_228,1,0.58903784,,temporal
VAN0016_231,1,0.47073248,,temporal
VAN0016_336,1,0.6953458,,temporal
VAN0016_441,0,0.73329127,,temporal
VAN0016_226,0,0.25862646,,temporal
VAN0016_62,0,0.048663545,,temporal
VAN0016_279,0,0.011998438,,temporal
VAN0016_102,0,0.3672319,,temporal
VAN0016_191,1,0.45060304,temporal,temporal
VAN0016_74,0,0.38078722,temporal,temporal
VAN0016_450,0,0.13919371,temporal,temporal
VAN0016_426,0,0.4120679,temporal,temporal
VAN0016_290,1,0.48462272,temporal,temporal
VAN0016_455,1,0.03246719,temporal,temporal
VAN0016_328,1,0.5275548,,temporal
VAN0016_497,1,0.49001625,,temporal
VAN0016_173,1,0.22534533,,temporal
VAN0016_235,1,0.5341084,,temporal
VAN0016_141,1,0.60483766,,temporal
VAN0016_42,1,0.37855065,temporal,temporal
VAN0016_304,0,0.47131577,,temporal
VAN0016_472,0,0.060394928,,temporal
VAN0016_89,0,0.17316094,,temporal
VAN0016_92,1,0.16082506,,temporal
VAN0016_237,1,0.62417525,temporal,temporal
VAN0016_300,1,0.6883344,temporal,temporal
VAN0016_284,1,0.598743,temporal,temporal
VAN0016_20,1,0.65322924,temporal,temporal
VAN0016_281,1,0.37260717,,temporal
VAN0016_205,1,0.5724151,temporal,temporal
VAN0016_443,1,0.21086347,,temporal
VAN0016_482,1,0.3812174,,temporal
VAN0016_332,1,0.4456502,,temporal
VAN0016_70,1,0.49170607,,temporal
VAN0016_306,1,0.5067065,temporal,temporal
VAN0016_340,1,0.28601366,temporal,temporal
VAN0016_154,1,0.48317805,temporal,temporal
VAN0016_123,1,0.22496752,temporal,temporal
VAN0016_113,0,0.7295636,temporal,temporal
VAN0016_480,0,0.03869371,temporal,temporal
VAN0016_485,0,0.8000008,temporal,temporal
VAN0016_421,0,0.094567776,temporal,temporal
VAN0016_309,0,0.5479178,temporal,temporal
VAN0016_425,0,0.022332761,temporal,temporal
VAN0016_343,0,0.13487643,temporal,temporal
VAN0016_4,0,0.056666926,temporal,temporal
VAN0016_412,0,0.32006687,temporal,temporal
VAN0016_187,1,0.67247415,temporal,temporal
VAN0016_388,1,0.56195354,temporal,temporal
VAN0016_183,1,0.109547995,,temporal
VAN0016_342,1,0.6327116,,temporal
VAN0016_43,1,0.54052085,,temporal
VAN0016_511,0,0.10142862,,temporal
VAN0016_293,0,0.64233714,,temporal
VAN0016_6,0,0.41096336,,temporal
VAN0016_413,0,0.027310282,,temporal
VAN0016_233,0,0.1670398,,temporal
VAN0016_11,1,0.45558578,,temporal
VAN0016_499,0,0.22621909,temporal,temporal
VAN0016_94,0,0.33947474,temporal,temporal
VAN0016_76,1,0.62243205,temporal,temporal
VAN0016_460,0,0.07526656,temporal,temporal
VAN0016_98,0,0.36033094,temporal,temporal
VAN0016_303,0,0.2093897,,temporal
VAN0016_375,0,0.40717804,,temporal
VAN0016_46,0,0.42369044,,temporal
VAN0016_68,1,0.3878031,,temporal
VAN0016_129,0,0.070964284,,temporal
VAN0016_54,0,0.21060874,temporal,temporal
VAN0016_224,0,0.24067415,,temporal
VAN0016_344,0,0.031231117,,temporal
VAN0016_175,0,0.08678423,temporal,temporal
VAN0016_227,0,0.025413688,,temporal
VAN0016_324,0,0.29252565,,temporal
VAN0016_16,0,0.31590545,,temporal
VAN0016_362,0,0.622732,,temporal
VAN0016_217,0,0.16988283,,temporal
VAN0016_135,0,0.02075912,,temporal
VAN0016_466,0,0.105289474,,temporal
VAN0016_414,0,0.014453877,,temporal
VAN0016_53,0,0.26629463,,temporal
VAN0016_487,0,0.21504483,,temporal
VAN0016_0,0,0.09782596,,temporal
VAN0016_476,0,0.030419832,,temporal
VAN0016_192,0,0.059978664,,temporal
VAN0016_501,0,0.31348765,,temporal
VAN0016_114,0,0.22977471,,temporal
VAN0016_313,0,0.39028892,,temporal
VAN0016_261,0,0.021065831,,temporal
VAN0016_26,0,0.0043476545,,temporal
VAN0016_283,0,0.03857973,,temporal
VAN0016_307,0,0.114195205,,temporal
VAN0016_335,0,0.19160987,,temporal
VAN0016_36,0,0.11774876,,temporal
VAN0016_134,0,0.075489976,,temporal
VAN0016_436,0,0.052412134,,temporal
VAN0016_517,0,0.0732191,,temporal
VAN0016_75,0,0.4292444,,temporal
VAN0021_0,0,0.2437486,,temporal
VAN0021_1,1,0.64155567,,temporal
WASH0003_49,0,0.59907186,,temporal
WASH0003_70,0,0.6445209,,temporal
WASH0003_64,0,0.42649516,,temporal
WASH0003_66,1,0.64499193,,temporal
WASH0003_53,1,0.6679594,,temporal
WASH0003_14,0,0.61035883,,temporal
WASH0003_68,0,0.40057388,,temporal
WASH0003_63,1,0.4683997,,temporal
WASH0003_6,1,0.4408725,,temporal
WASH0003_23,1,0.33452016,,temporal
WASH0003_67,1,0.4230484,temporal,temporal
WASH0003_43,1,0.6701815,,temporal
WASH0003_56,0,0.34440365,,temporal
WASH0003_38,0,0.4563463,,temporal
WASH0003_65,1,0.15563634,temporal,temporal
WASH0003_17,0,0.56114453,,temporal
WASH0003_21,0,0.4437058,,temporal
WASH0003_45,1,0.29733527,,temporal
WASH0003_37,1,0.5369815,central,temporal
WASH0003_46,1,0.5613096,,temporal
WASH0003_12,0,0.008540769,,temporal
WASH0003_62,1,0.69368523,,temporal
WASH0003_40,0,0.26807815,,temporal
WASH0003_55,0,0.03919552,,temporal
WASH0003_41,1,0.14965443,,temporal
WASH0003_59,1,0.40006426,temporal,temporal
WASH0003_13,1,0.31272796,,temporal
WASH0003_58,1,0.20888321,,temporal
WASH0003_20,1,0.5783264,,temporal
WASH0003_18,0,0.271626,,temporal
WASH0003_39,0,0.69204414,,temporal
WASH0003_11,1,0.6133651,,temporal
WASH0003_10,1,0.33207104,,temporal
WASH0003_34,0,0.5718386,,temporal
WASH0003_4,0,0.22216477,,temporal
WASH0003_50,1,0.51649225,,temporal
WASH0003_27,0,0.2520342,,temporal
WASH0003_54,0,0.59773564,frontal,temporal
WASH0003_31,0,0.40243104,central,temporal
WASH0003_44,1,0.44369942,frontal,temporal
WASH0003_57,1,0.18977745,,temporal
WASH0003_19,1,0.3307212,,temporal
WASH0003_71,1,0.26436594,,temporal
WASH0003_60,1,0.5843136,,temporal
WASH0003_28,0,0.12239785,,temporal
WASH0003_26,0,0.31664395,,temporal
WASH0003_1,0,0.42464516,temporal,temporal
WASH0003_30,0,0.07851463,,temporal
WASH0003_24,1,0.2889039,,temporal
WASH0003_9,1,0.48403907,,temporal
WASH0003_35,0,0.45315683,temporal,temporal
WASH0003_61,0,0.24281122,temporal,temporal
WASH0003_15,0,0.17640187,temporal,temporal
WASH0003_69,1,0.75342625,,temporal
WASH0003_22,1,0.77686685,,temporal
WASH0003_8,1,0.15935771,,temporal
WASH0003_5,0,0.24187915,,temporal
WASH0003_29,1,0.5876434,,temporal
WASH0003_47,0,0.33503678,,temporal
WASH0003_3,0,0.35136595,temporal,temporal
WASH0003_33,0,0.5828198,temporal,temporal
WASH0003_42,0,0.3779528,,temporal
WASH0003_25,1,0.60857916,,temporal
